split seed,selection seed,p,selection,labels
1,6,"(0.25, 42)","[[52, 47, 40, 19, 7, 0, 6, 50, 14, 36, 51, 23, 24], [55, 50, 14, 53, 7, 0, 6, 38, 34, 43, 54, 24, 36, 19], [0, 24, 39, 30, 32, 38, 48, 57, 46, 3, 29, 58, 6, 36, 41]]","[3, 1, 2]"
1,6,"(0.125, 21)","[[52, 47, 40, 19, 7, 0, 6], [55, 50, 14, 53, 7, 0, 6], [0, 24, 39, 30, 32, 38, 48]]","[3, 1, 2]"
1,7,"(0.5, 84)","[[22, 27, 34, 15, 18, 29, 32, 30, 10, 1, 40, 13, 46, 17, 49, 36, 41, 20, 37, 33, 44, 9, 2, 35, 16, 21, 43], [20, 18, 32, 10, 33, 12, 44, 15, 37, 48, 35, 13, 1, 43, 27, 41, 17, 52, 29, 22, 40, 34, 55, 9, 30, 2, 36, 16], [31, 20, 46, 17, 10, 44, 34, 15, 21, 30, 37, 45, 12, 13, 27, 18, 32, 1, 16, 35, 43, 22, 55, 48, 29, 50, 40, 36, 49]]","[3, 1, 2]"
1,7,"(0.25, 42)","[[22, 27, 34, 15, 18, 29, 32, 30, 10, 1, 40, 13, 46], [20, 18, 32, 10, 33, 12, 44, 15, 37, 48, 35, 13, 1, 43], [31, 20, 46, 17, 10, 44, 34, 15, 21, 30, 37, 45, 12, 13, 27]]","[3, 1, 2]"
1,7,"(0.125, 21)","[[22, 27, 34, 15, 18, 29, 32], [20, 18, 32, 10, 33, 12, 44], [31, 20, 46, 17, 10, 44, 34]]","[3, 1, 2]"
1,8,"(0.5, 84)","[[51, 16, 1, 22, 52, 44, 24, 12, 50, 0, 47, 46, 28, 30, 23, 31, 35, 38, 11, 17, 36, 48, 25, 6, 2, 32, 42], [24, 23, 12, 16, 48, 55, 25, 1, 22, 33, 37, 28, 31, 32, 0, 30, 54, 53, 42, 46, 47, 11, 17, 36, 51, 35, 6, 2], [1, 16, 36, 56, 23, 28, 32, 58, 12, 51, 39, 38, 30, 31, 47, 33, 0, 46, 24, 52, 43, 57, 22, 25, 55, 11, 17, 37, 54]]","[3, 1, 2]"
1,8,"(0.25, 42)","[[51, 16, 1, 22, 52, 44, 24, 12, 50, 0, 47, 46, 28], [24, 23, 12, 16, 48, 55, 25, 1, 22, 33, 37, 28, 31, 32], [1, 16, 36, 56, 23, 28, 32, 58, 12, 51, 39, 38, 30, 31, 47]]","[3, 1, 2]"
1,8,"(0.125, 21)","[[51, 16, 1, 22, 52, 44, 24], [24, 23, 12, 16, 48, 55, 25], [1, 16, 36, 56, 23, 28, 32]]","[3, 1, 2]"
1,9,"(0.5, 84)","[[7, 6, 2, 25, 23, 14, 32, 34, 31, 21, 15, 30, 5, 46, 48, 20, 41, 43, 3, 4, 44, 38, 37, 39, 47, 36, 26], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34, 30, 20, 42, 44, 3, 4, 41, 39, 38, 50, 45, 37, 26, 48], [34, 14, 6, 7, 36, 2, 42, 37, 23, 46, 31, 20, 44, 17, 5, 15, 21, 48, 43, 45, 3, 4, 8, 51, 25, 39, 30, 41, 32]]","[3, 1, 2]"
1,9,"(0.25, 42)","[[7, 6, 2, 25, 23, 14, 32, 34, 31, 21, 15, 30, 5], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34], [34, 14, 6, 7, 36, 2, 42, 37, 23, 46, 31, 20, 44, 17, 5]]","[3, 1, 2]"
1,9,"(0.125, 21)","[[7, 6, 2, 25, 23, 14, 32], [7, 6, 2, 25, 23, 14, 47], [34, 14, 6, 7, 36, 2, 42]]","[3, 1, 2]"
1,10,"(0.5, 84)","[[20, 3, 45, 17, 31, 35, 39, 26, 21, 38, 23, 34, 7, 6, 42, 2, 50, 43, 10, 37, 27, 18, 4, 1, 12, 48, 22], [30, 3, 32, 27, 21, 17, 44, 2, 23, 26, 34, 37, 20, 35, 7, 6, 43, 53, 45, 10, 38, 50, 18, 4, 1, 12, 47, 22], [31, 3, 38, 27, 21, 17, 46, 2, 23, 26, 35, 39, 20, 37, 7, 6, 45, 56, 47, 10, 44, 54, 18, 4, 1, 12, 30, 22, 53]]","[3, 1, 2]"
1,10,"(0.25, 42)","[[20, 3, 45, 17, 31, 35, 39, 26, 21, 38, 23, 34, 7], [30, 3, 32, 27, 21, 17, 44, 2, 23, 26, 34, 37, 20, 35], [31, 3, 38, 27, 21, 17, 46, 2, 23, 26, 35, 39, 20, 37, 7]]","[3, 1, 2]"
1,10,"(0.125, 21)","[[20, 3, 45, 17, 31, 35, 39], [30, 3, 32, 27, 21, 17, 44], [31, 3, 38, 27, 21, 17, 46]]","[3, 1, 2]"
1,11,"(0.5, 84)","[[21, 40, 52, 37, 19, 29, 2, 23, 9, 5, 48, 35, 30, 8, 22, 51, 45, 14, 38, 36, 46, 42, 31, 15, 0, 26, 44], [19, 42, 9, 51, 39, 22, 31, 2, 43, 36, 5, 41, 21, 54, 8, 49, 55, 48, 14, 40, 38, 29, 30, 23, 26, 15, 0, 44], [38, 21, 43, 42, 19, 40, 9, 46, 2, 47, 54, 5, 52, 22, 57, 8, 58, 26, 51, 14, 41, 39, 30, 31, 23, 35, 15, 0, 29]]","[3, 1, 2]"
1,11,"(0.25, 42)","[[21, 40, 52, 37, 19, 29, 2, 23, 9, 5, 48, 35, 30], [19, 42, 9, 51, 39, 22, 31, 2, 43, 36, 5, 41, 21, 54], [38, 21, 43, 42, 19, 40, 9, 46, 2, 47, 54, 5, 52, 22, 57]]","[3, 1, 2]"
1,11,"(0.125, 21)","[[21, 40, 52, 37, 19, 29, 2], [19, 42, 9, 51, 39, 22, 31], [38, 21, 43, 42, 19, 40, 9]]","[3, 1, 2]"
1,12,"(0.5, 84)","[[39, 48, 21, 7, 24, 17, 28, 36, 46, 38, 43, 33, 51, 19, 4, 8, 1, 15, 14, 32, 26, 31, 9, 35, 50, 20, 16], [54, 51, 43, 8, 26, 7, 24, 41, 19, 52, 23, 46, 39, 42, 29, 17, 21, 4, 1, 15, 14, 40, 28, 36, 9, 38, 53, 20], [57, 54, 45, 8, 26, 7, 24, 43, 19, 52, 23, 50, 41, 44, 29, 17, 21, 4, 1, 15, 14, 42, 28, 37, 9, 39, 56, 20, 16]]","[3, 1, 2]"
1,12,"(0.25, 42)","[[39, 48, 21, 7, 24, 17, 28, 36, 46, 38, 43, 33, 51], [54, 51, 43, 8, 26, 7, 24, 41, 19, 52, 23, 46, 39, 42], [57, 54, 45, 8, 26, 7, 24, 43, 19, 52, 23, 50, 41, 44, 29]]","[3, 1, 2]"
1,12,"(0.125, 21)","[[39, 48, 21, 7, 24, 17, 28], [54, 51, 43, 8, 26, 7, 24], [57, 54, 45, 8, 26, 7, 24]]","[3, 1, 2]"
1,13,"(0.5, 84)","[[27, 4, 29, 49, 0, 14, 51, 23, 43, 6, 30, 46, 39, 17, 15, 45, 40, 5, 3, 7, 20, 36, 12, 8, 28, 24, 52], [31, 4, 23, 52, 0, 14, 41, 46, 47, 6, 49, 27, 42, 30, 15, 29, 43, 17, 5, 3, 7, 36, 20, 39, 33, 12, 8, 51], [39, 4, 30, 55, 0, 14, 42, 27, 23, 6, 57, 29, 43, 36, 15, 51, 50, 31, 17, 5, 3, 7, 45, 20, 40, 53, 12, 8, 33]]","[3, 1, 2]"
1,13,"(0.25, 42)","[[27, 4, 29, 49, 0, 14, 51, 23, 43, 6, 30, 46, 39], [31, 4, 23, 52, 0, 14, 41, 46, 47, 6, 49, 27, 42, 30], [39, 4, 30, 55, 0, 14, 42, 27, 23, 6, 57, 29, 43, 36, 15]]","[3, 1, 2]"
1,13,"(0.125, 21)","[[27, 4, 29, 49, 0, 14, 51], [31, 4, 23, 52, 0, 14, 41], [39, 4, 30, 55, 0, 14, 42]]","[3, 1, 2]"
1,14,"(0.5, 84)","[[50, 19, 45, 46, 39, 52, 18, 21, 1, 2, 6, 14, 34, 27, 47, 11, 41, 33, 17, 31, 36, 37, 15, 3, 48, 8, 9], [30, 6, 2, 55, 53, 14, 49, 46, 33, 34, 44, 19, 41, 48, 37, 31, 8, 51, 1, 18, 11, 21, 9, 36, 35, 17, 54, 27], [31, 51, 2, 6, 52, 47, 49, 35, 46, 34, 56, 44, 19, 33, 14, 29, 53, 8, 54, 1, 18, 11, 21, 9, 37, 36, 17, 57, 27]]","[3, 1, 2]"
1,14,"(0.25, 42)","[[50, 19, 45, 46, 39, 52, 18, 21, 1, 2, 6, 14, 34], [30, 6, 2, 55, 53, 14, 49, 46, 33, 34, 44, 19, 41, 48], [31, 51, 2, 6, 52, 47, 49, 35, 46, 34, 56, 44, 19, 33, 14]]","[3, 1, 2]"
1,14,"(0.125, 21)","[[50, 19, 45, 46, 39, 52, 18], [30, 6, 2, 55, 53, 14, 49], [31, 51, 2, 6, 52, 47, 49]]","[3, 1, 2]"
1,15,"(0.5, 84)","[[47, 38, 20, 14, 22, 50, 25, 51, 16, 46, 36, 3, 34, 30, 33, 35, 40, 9, 41, 52, 26, 48, 45, 2, 44, 49, 1], [36, 40, 20, 22, 43, 14, 35, 52, 49, 42, 48, 38, 3, 54, 16, 41, 34, 26, 25, 9, 6, 55, 50, 30, 47, 2, 46, 51], [41, 16, 22, 24, 14, 20, 36, 57, 55, 30, 38, 51, 39, 3, 56, 46, 33, 25, 43, 52, 9, 6, 35, 58, 42, 18, 50, 2, 26]]","[3, 1, 2]"
1,15,"(0.25, 42)","[[47, 38, 20, 14, 22, 50, 25, 51, 16, 46, 36, 3, 34], [36, 40, 20, 22, 43, 14, 35, 52, 49, 42, 48, 38, 3, 54], [41, 16, 22, 24, 14, 20, 36, 57, 55, 30, 38, 51, 39, 3, 56]]","[3, 1, 2]"
1,15,"(0.125, 21)","[[47, 38, 20, 14, 22, 50, 25], [36, 40, 20, 22, 43, 14, 35], [41, 16, 22, 24, 14, 20, 36]]","[3, 1, 2]"
1,16,"(0.5, 84)","[[3, 37, 25, 39, 20, 23, 33, 21, 43, 40, 36, 15, 7, 11, 6, 22, 35, 26, 24, 17, 51, 9, 38, 2, 8, 19, 12], [36, 11, 19, 37, 25, 3, 27, 42, 40, 33, 48, 22, 54, 6, 35, 24, 26, 44, 23, 21, 7, 15, 45, 38, 12, 20, 43, 17], [42, 43, 2, 38, 25, 52, 37, 3, 33, 23, 6, 20, 9, 39, 11, 19, 44, 26, 47, 48, 49, 12, 51, 24, 45, 35, 21, 7, 15]]","[3, 1, 2]"
1,16,"(0.25, 42)","[[3, 37, 25, 39, 20, 23, 33, 21, 43, 40, 36, 15, 7], [36, 11, 19, 37, 25, 3, 27, 42, 40, 33, 48, 22, 54, 6], [42, 43, 2, 38, 25, 52, 37, 3, 33, 23, 6, 20, 9, 39, 11]]","[3, 1, 2]"
1,16,"(0.125, 21)","[[3, 37, 25, 39, 20, 23, 33], [36, 11, 19, 37, 25, 3, 27], [42, 43, 2, 38, 25, 52, 37]]","[3, 1, 2]"
1,17,"(0.5, 84)","[[25, 9, 50, 44, 23, 21, 26, 40, 42, 16, 19, 41, 32, 46, 11, 36, 8, 33, 18, 38, 29, 12, 2, 24, 35, 28, 0], [28, 16, 38, 9, 24, 54, 43, 46, 0, 44, 26, 25, 42, 35, 23, 14, 53, 11, 21, 8, 33, 18, 19, 40, 13, 50, 12, 2], [35, 16, 53, 9, 26, 33, 52, 57, 0, 58, 28, 36, 46, 29, 23, 14, 56, 11, 21, 8, 40, 18, 19, 42, 24, 13, 25, 51, 12]]","[3, 1, 2]"
1,17,"(0.25, 42)","[[25, 9, 50, 44, 23, 21, 26, 40, 42, 16, 19, 41, 32], [28, 16, 38, 9, 24, 54, 43, 46, 0, 44, 26, 25, 42, 35], [35, 16, 53, 9, 26, 33, 52, 57, 0, 58, 28, 36, 46, 29, 23]]","[3, 1, 2]"
1,17,"(0.125, 21)","[[25, 9, 50, 44, 23, 21, 26], [28, 16, 38, 9, 24, 54, 43], [35, 16, 53, 9, 26, 33, 52]]","[3, 1, 2]"
1,18,"(0.5, 84)","[[25, 16, 27, 32, 30, 38, 33, 20, 37, 43, 12, 31, 45, 47, 7, 22, 39, 51, 26, 35, 15, 23, 40, 29, 44, 0, 18], [26, 12, 45, 30, 33, 37, 51, 31, 16, 38, 54, 22, 32, 25, 52, 7, 23, 40, 20, 27, 39, 15, 47, 41, 29, 35, 0, 18], [39, 35, 31, 7, 22, 12, 25, 40, 29, 20, 48, 16, 57, 28, 41, 54, 47, 33, 51, 26, 44, 23, 30, 38, 15, 27, 43, 32, 37]]","[3, 1, 2]"
1,18,"(0.25, 42)","[[25, 16, 27, 32, 30, 38, 33, 20, 37, 43, 12, 31, 45], [26, 12, 45, 30, 33, 37, 51, 31, 16, 38, 54, 22, 32, 25], [39, 35, 31, 7, 22, 12, 25, 40, 29, 20, 48, 16, 57, 28, 41]]","[3, 1, 2]"
1,18,"(0.125, 21)","[[25, 16, 27, 32, 30, 38, 33], [26, 12, 45, 30, 33, 37, 51], [39, 35, 31, 7, 22, 12, 25]]","[3, 1, 2]"
1,19,"(0.5, 84)","[[6, 48, 25, 41, 37, 52, 43, 39, 49, 20, 38, 14, 18, 13, 1, 23, 12, 32, 26, 0, 24, 30, 8, 3, 51, 45, 27], [6, 50, 26, 45, 38, 30, 35, 41, 42, 20, 51, 14, 18, 13, 1, 24, 12, 43, 27, 0, 25, 48, 8, 23, 3, 32, 47, 55], [18, 36, 58, 14, 32, 24, 6, 44, 41, 38, 54, 35, 43, 27, 1, 56, 13, 12, 20, 47, 30, 0, 26, 57, 8, 23, 25, 3, 45]]","[3, 1, 2]"
1,19,"(0.25, 42)","[[6, 48, 25, 41, 37, 52, 43, 39, 49, 20, 38, 14, 18], [6, 50, 26, 45, 38, 30, 35, 41, 42, 20, 51, 14, 18, 13], [18, 36, 58, 14, 32, 24, 6, 44, 41, 38, 54, 35, 43, 27, 1]]","[3, 1, 2]"
1,19,"(0.125, 21)","[[6, 48, 25, 41, 37, 52, 43], [6, 50, 26, 45, 38, 30, 35], [18, 36, 58, 14, 32, 24, 6]]","[3, 1, 2]"
2,0,"(0.5, 84)","[[45, 33, 40, 26, 11, 2, 32, 43, 46, 30, 4, 10, 28, 22, 31, 49, 37, 7, 14, 27, 35, 50, 18, 52, 34, 15, 5, 29], [45, 33, 40, 26, 11, 2, 32, 43, 46, 30, 4, 10, 28, 22, 31, 49, 37, 7, 14, 27, 35, 50, 18, 52, 34, 15, 5, 29], [35, 34, 41, 27, 11, 2, 33, 56, 22, 55, 4, 10, 29, 50, 32, 40, 37, 7, 14, 31, 28, 46, 51, 18, 54, 26, 15, 5]]","[1, 2, 3]"
2,0,"(0.25, 42)","[[45, 33, 40, 26, 11, 2, 32, 43, 46, 30, 4, 10, 28, 22], [45, 33, 40, 26, 11, 2, 32, 43, 46, 30, 4, 10, 28, 22], [35, 34, 41, 27, 11, 2, 33, 56, 22, 55, 4, 10, 29, 50]]","[1, 2, 3]"
2,0,"(0.125, 21)","[[45, 33, 40, 26, 11, 2, 32], [45, 33, 40, 26, 11, 2, 32], [35, 34, 41, 27, 11, 2, 33]]","[1, 2, 3]"
2,1,"(0.5, 84)","[[30, 2, 26, 53, 35, 31, 48, 41, 32, 19, 47, 36, 10, 3, 40, 45, 51, 24, 44, 42, 21, 27, 13, 22, 46, 34, 17, 50], [44, 2, 46, 19, 32, 33, 36, 39, 49, 42, 48, 21, 38, 41, 10, 3, 24, 52, 35, 26, 45, 54, 27, 34, 13, 22, 47, 30], [47, 2, 34, 45, 38, 33, 40, 19, 21, 50, 55, 3, 26, 39, 36, 10, 49, 42, 53, 35, 27, 46, 44, 24, 30, 13, 22, 48]]","[1, 2, 3]"
2,1,"(0.25, 42)","[[30, 2, 26, 53, 35, 31, 48, 41, 32, 19, 47, 36, 10, 3], [44, 2, 46, 19, 32, 33, 36, 39, 49, 42, 48, 21, 38, 41], [47, 2, 34, 45, 38, 33, 40, 19, 21, 50, 55, 3, 26, 39]]","[1, 2, 3]"
2,1,"(0.125, 21)","[[30, 2, 26, 53, 35, 31, 48], [44, 2, 46, 19, 32, 33, 36], [47, 2, 34, 45, 38, 33, 40]]","[1, 2, 3]"
2,2,"(0.5, 84)","[[32, 27, 44, 42, 41, 0, 28, 1, 46, 13, 9, 10, 39, 51, 50, 23, 52, 17, 53, 30, 48, 12, 29, 38, 16, 2, 25, 19], [35, 50, 53, 32, 51, 27, 0, 29, 1, 42, 28, 9, 10, 13, 47, 52, 23, 46, 17, 54, 41, 49, 12, 30, 39, 16, 2, 25], [44, 29, 35, 51, 23, 46, 28, 0, 30, 1, 52, 41, 9, 10, 13, 27, 53, 36, 47, 17, 55, 32, 50, 12, 42, 48, 16, 2]]","[1, 2, 3]"
2,2,"(0.25, 42)","[[32, 27, 44, 42, 41, 0, 28, 1, 46, 13, 9, 10, 39, 51], [35, 50, 53, 32, 51, 27, 0, 29, 1, 42, 28, 9, 10, 13], [44, 29, 35, 51, 23, 46, 28, 0, 30, 1, 52, 41, 9, 10]]","[1, 2, 3]"
2,2,"(0.125, 21)","[[32, 27, 44, 42, 41, 0, 28], [35, 50, 53, 32, 51, 27, 0], [44, 29, 35, 51, 23, 46, 28]]","[1, 2, 3]"
2,3,"(0.5, 84)","[[12, 34, 9, 52, 40, 45, 13, 25, 50, 6, 46, 18, 36, 30, 53, 4, 27, 16, 15, 23, 11, 7, 44, 39, 54, 51, 5, 35], [12, 34, 9, 53, 46, 55, 13, 25, 51, 6, 44, 18, 36, 30, 54, 4, 27, 16, 15, 23, 11, 7, 45, 40, 47, 52, 5, 35], [13, 28, 45, 54, 31, 25, 18, 56, 33, 9, 35, 52, 6, 23, 12, 4, 27, 37, 47, 16, 15, 30, 11, 7, 55, 46, 48, 40]]","[1, 2, 3]"
2,3,"(0.25, 42)","[[12, 34, 9, 52, 40, 45, 13, 25, 50, 6, 46, 18, 36, 30], [12, 34, 9, 53, 46, 55, 13, 25, 51, 6, 44, 18, 36, 30], [13, 28, 45, 54, 31, 25, 18, 56, 33, 9, 35, 52, 6, 23]]","[1, 2, 3]"
2,3,"(0.125, 21)","[[12, 34, 9, 52, 40, 45, 13], [12, 34, 9, 53, 46, 55, 13], [13, 28, 45, 54, 31, 25, 18]]","[1, 2, 3]"
2,4,"(0.5, 84)","[[4, 20, 53, 24, 12, 28, 35, 32, 6, 42, 7, 25, 11, 14, 37, 26, 16, 17, 22, 33, 15, 29, 18, 41, 27, 31, 52, 13], [4, 20, 54, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14, 37, 26, 16, 17, 22, 33, 15, 29, 18, 41, 27, 31, 53, 13], [4, 20, 54, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14, 37, 26, 16, 17, 22, 33, 15, 29, 18, 41, 27, 31, 53, 13]]","[1, 2, 3]"
2,4,"(0.25, 42)","[[4, 20, 53, 24, 12, 28, 35, 32, 6, 42, 7, 25, 11, 14], [4, 20, 54, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14], [4, 20, 54, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14]]","[1, 2, 3]"
2,4,"(0.125, 21)","[[4, 20, 53, 24, 12, 28, 35], [4, 20, 54, 24, 12, 28, 35], [4, 20, 54, 24, 12, 28, 35]]","[1, 2, 3]"
2,5,"(0.5, 84)","[[17, 41, 31, 21, 26, 48, 54, 23, 6, 52, 2, 3, 24, 40, 19, 4, 32, 0, 5, 53, 51, 42, 33, 34, 28, 37, 10, 49], [23, 37, 19, 32, 52, 49, 42, 24, 6, 41, 2, 48, 3, 31, 17, 33, 4, 21, 0, 5, 54, 40, 43, 34, 55, 26, 28, 10], [24, 23, 34, 19, 28, 31, 43, 50, 53, 6, 42, 2, 37, 3, 26, 17, 21, 4, 33, 0, 5, 55, 40, 44, 32, 49, 41, 29]]","[1, 2, 3]"
2,5,"(0.25, 42)","[[17, 41, 31, 21, 26, 48, 54, 23, 6, 52, 2, 3, 24, 40], [23, 37, 19, 32, 52, 49, 42, 24, 6, 41, 2, 48, 3, 31], [24, 23, 34, 19, 28, 31, 43, 50, 53, 6, 42, 2, 37, 3]]","[1, 2, 3]"
2,5,"(0.125, 21)","[[17, 41, 31, 21, 26, 48, 54], [23, 37, 19, 32, 52, 49, 42], [24, 23, 34, 19, 28, 31, 43]]","[1, 2, 3]"
2,6,"(0.5, 84)","[[54, 44, 47, 19, 7, 0, 6, 37, 14, 52, 53, 23, 24, 3, 34, 38, 32, 46, 21, 39, 17, 28, 30, 43, 18, 22, 49, 48], [55, 50, 14, 53, 7, 0, 6, 38, 34, 43, 54, 24, 36, 19, 3, 28, 21, 32, 47, 30, 40, 17, 23, 39, 44, 18, 22, 46], [34, 0, 21, 46, 3, 37, 19, 44, 6, 14, 39, 7, 56, 54, 36, 55, 28, 30, 40, 48, 23, 41, 17, 24, 32, 51, 18, 22]]","[1, 2, 3]"
2,6,"(0.25, 42)","[[54, 44, 47, 19, 7, 0, 6, 37, 14, 52, 53, 23, 24, 3], [55, 50, 14, 53, 7, 0, 6, 38, 34, 43, 54, 24, 36, 19], [34, 0, 21, 46, 3, 37, 19, 44, 6, 14, 39, 7, 56, 54]]","[1, 2, 3]"
2,6,"(0.125, 21)","[[54, 44, 47, 19, 7, 0, 6], [55, 50, 14, 53, 7, 0, 6], [34, 0, 21, 46, 3, 37, 19]]","[1, 2, 3]"
2,7,"(0.5, 84)","[[22, 27, 34, 15, 18, 29, 32, 30, 10, 1, 41, 13, 40, 17, 51, 36, 43, 20, 37, 33, 46, 9, 2, 35, 16, 21, 45, 31], [20, 18, 32, 10, 33, 12, 44, 15, 37, 48, 35, 13, 1, 43, 27, 41, 17, 52, 29, 22, 40, 34, 55, 9, 30, 2, 36, 16], [29, 33, 30, 10, 36, 15, 13, 43, 34, 40, 22, 12, 20, 1, 49, 17, 44, 18, 53, 45, 31, 41, 35, 48, 9, 32, 2, 37]]","[1, 2, 3]"
2,7,"(0.25, 42)","[[22, 27, 34, 15, 18, 29, 32, 30, 10, 1, 41, 13, 40, 17], [20, 18, 32, 10, 33, 12, 44, 15, 37, 48, 35, 13, 1, 43], [29, 33, 30, 10, 36, 15, 13, 43, 34, 40, 22, 12, 20, 1]]","[1, 2, 3]"
2,7,"(0.125, 21)","[[22, 27, 34, 15, 18, 29, 32], [20, 18, 32, 10, 33, 12, 44], [29, 33, 30, 10, 36, 15, 13]]","[1, 2, 3]"
2,8,"(0.5, 84)","[[36, 30, 23, 1, 53, 54, 32, 24, 25, 37, 0, 28, 16, 12, 48, 22, 51, 47, 39, 11, 17, 35, 50, 52, 6, 2, 33, 43], [24, 23, 12, 16, 48, 55, 25, 1, 22, 33, 37, 28, 31, 32, 0, 30, 54, 53, 42, 46, 47, 11, 17, 36, 51, 35, 6, 2], [1, 16, 36, 44, 23, 28, 32, 56, 12, 54, 39, 38, 30, 31, 46, 33, 0, 47, 24, 50, 43, 55, 22, 25, 53, 11, 17, 37]]","[1, 2, 3]"
2,8,"(0.25, 42)","[[36, 30, 23, 1, 53, 54, 32, 24, 25, 37, 0, 28, 16, 12], [24, 23, 12, 16, 48, 55, 25, 1, 22, 33, 37, 28, 31, 32], [1, 16, 36, 44, 23, 28, 32, 56, 12, 54, 39, 38, 30, 31]]","[1, 2, 3]"
2,8,"(0.125, 21)","[[36, 30, 23, 1, 53, 54, 32], [24, 23, 12, 16, 48, 55, 25], [1, 16, 36, 44, 23, 28, 32]]","[1, 2, 3]"
2,9,"(0.5, 84)","[[7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34, 30, 20, 42, 44, 3, 4, 41, 39, 38, 49, 45, 37, 26, 48], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34, 30, 20, 42, 44, 3, 4, 41, 39, 38, 50, 45, 37, 26, 48], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34, 30, 20, 42, 44, 3, 4, 41, 39, 38, 50, 45, 37, 26, 48]]","[1, 2, 3]"
2,9,"(0.25, 42)","[[7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34], [7, 6, 2, 25, 23, 14, 47, 36, 32, 21, 15, 31, 5, 34]]","[1, 2, 3]"
2,9,"(0.125, 21)","[[7, 6, 2, 25, 23, 14, 47], [7, 6, 2, 25, 23, 14, 47], [7, 6, 2, 25, 23, 14, 47]]","[1, 2, 3]"
2,10,"(0.5, 84)","[[20, 3, 46, 17, 31, 35, 39, 26, 21, 38, 23, 34, 7, 6, 43, 2, 52, 44, 10, 37, 27, 18, 4, 1, 12, 50, 22, 30], [30, 3, 32, 27, 21, 17, 44, 2, 23, 26, 34, 37, 20, 35, 7, 6, 43, 53, 45, 10, 38, 50, 18, 4, 1, 12, 47, 22], [30, 3, 32, 27, 21, 17, 44, 2, 23, 26, 34, 37, 20, 35, 7, 6, 43, 54, 45, 10, 38, 51, 18, 4, 1, 12, 47, 22]]","[1, 2, 3]"
2,10,"(0.25, 42)","[[20, 3, 46, 17, 31, 35, 39, 26, 21, 38, 23, 34, 7, 6], [30, 3, 32, 27, 21, 17, 44, 2, 23, 26, 34, 37, 20, 35], [30, 3, 32, 27, 21, 17, 44, 2, 23, 26, 34, 37, 20, 35]]","[1, 2, 3]"
2,10,"(0.125, 21)","[[20, 3, 46, 17, 31, 35, 39], [30, 3, 32, 27, 21, 17, 44], [30, 3, 32, 27, 21, 17, 44]]","[1, 2, 3]"
2,11,"(0.5, 84)","[[19, 42, 9, 50, 39, 22, 31, 2, 43, 36, 5, 41, 21, 53, 8, 48, 54, 47, 14, 40, 38, 29, 30, 23, 26, 15, 0, 44], [19, 42, 9, 51, 39, 22, 31, 2, 43, 36, 5, 41, 21, 54, 8, 49, 55, 48, 14, 40, 38, 29, 30, 23, 26, 15, 0, 44], [38, 21, 43, 42, 19, 40, 9, 44, 2, 46, 52, 5, 50, 22, 55, 8, 56, 26, 49, 14, 41, 39, 30, 31, 23, 35, 15, 0]]","[1, 2, 3]"
2,11,"(0.25, 42)","[[19, 42, 9, 50, 39, 22, 31, 2, 43, 36, 5, 41, 21, 53], [19, 42, 9, 51, 39, 22, 31, 2, 43, 36, 5, 41, 21, 54], [38, 21, 43, 42, 19, 40, 9, 44, 2, 46, 52, 5, 50, 22]]","[1, 2, 3]"
2,11,"(0.125, 21)","[[19, 42, 9, 50, 39, 22, 31], [19, 42, 9, 51, 39, 22, 31], [38, 21, 43, 42, 19, 40, 9]]","[1, 2, 3]"
2,12,"(0.5, 84)","[[53, 50, 42, 8, 26, 7, 24, 40, 19, 48, 23, 45, 38, 41, 29, 17, 21, 4, 1, 15, 14, 39, 28, 35, 9, 37, 52, 20], [54, 51, 43, 8, 26, 7, 24, 41, 19, 52, 23, 46, 39, 42, 29, 17, 21, 4, 1, 15, 14, 40, 28, 36, 9, 38, 53, 20], [55, 52, 43, 8, 26, 7, 24, 41, 19, 50, 23, 46, 39, 42, 29, 17, 21, 4, 1, 15, 14, 40, 28, 36, 9, 38, 54, 20]]","[1, 2, 3]"
2,12,"(0.25, 42)","[[53, 50, 42, 8, 26, 7, 24, 40, 19, 48, 23, 45, 38, 41], [54, 51, 43, 8, 26, 7, 24, 41, 19, 52, 23, 46, 39, 42], [55, 52, 43, 8, 26, 7, 24, 41, 19, 50, 23, 46, 39, 42]]","[1, 2, 3]"
2,12,"(0.125, 21)","[[53, 50, 42, 8, 26, 7, 24], [54, 51, 43, 8, 26, 7, 24], [55, 52, 43, 8, 26, 7, 24]]","[1, 2, 3]"
