split seed,selection seed,p,selection,labels
0,16,"(0.5, 144)","[[12, 13, 3, 15, 2, 7, 6, 8, 0], [22, 9, 19, 6, 17, 7, 33, 23, 34, 28, 8, 3, 11, 21, 15, 12, 37, 29, 13], [24, 3, 17, 26, 11, 23, 15, 28, 7, 6, 34, 25, 21, 29, 36, 9, 22, 27, 8, 19, 12], [35, 3, 34, 23, 21, 29, 27, 15, 38, 28, 7, 11, 6, 37, 24, 25, 22, 17, 40, 9, 26, 33, 8], [3, 34, 25, 36, 20, 23, 35, 21, 40, 39, 27, 15, 7, 11, 6, 22, 33, 26, 24, 17, 43, 9, 37, 2, 8], [81, 29, 48, 50, 26, 25, 53, 89, 5, 7, 13, 67, 77, 35, 33, 49, 76, 11, 10, 38, 79, 57, 60, 9, 66, 2, 36, 19, 87, 55, 27, 84, 22, 62, 42, 23, 78, 83, 3, 45, 12, 70, 6, 63, 86, 43, 24]]","[6, 4, 5, 2, 3, 1]"
0,16,"(0.25, 72)","[[12, 13, 3, 15], [22, 9, 19, 6, 17, 7, 33, 23, 34, 28], [24, 3, 17, 26, 11, 23, 15, 28, 7, 6, 34], [35, 3, 34, 23, 21, 29, 27, 15, 38, 28, 7, 11], [3, 34, 25, 36, 20, 23, 35, 21, 40, 39, 27, 15, 7], [81, 29, 48, 50, 26, 25, 53, 89, 5, 7, 13, 67, 77, 35, 33, 49, 76, 11, 10, 38, 79, 57]]","[6, 4, 5, 2, 3, 1]"
0,16,"(0.125, 36)","[[12, 13], [22, 9, 19, 6, 17], [24, 3, 17, 26, 11], [35, 3, 34, 23, 21, 29], [3, 34, 25, 36, 20, 23], [81, 29, 48, 50, 26, 25, 53, 89, 5, 7, 13, 67]]","[6, 4, 5, 2, 3, 1]"
0,17,"(0.5, 144)","[[3, 2, 11, 10, 5, 16, 8, 12, 7], [28, 11, 8, 21, 29, 37, 18, 32, 34, 23, 19, 16, 0, 27, 5, 13, 26, 25, 24], [21, 19, 29, 11, 18, 34, 36, 33, 38, 27, 8, 30, 41, 12, 28, 16, 25, 35, 0, 23, 5], [45, 38, 16, 29, 21, 37, 40, 36, 42, 33, 34, 11, 8, 24, 28, 18, 12, 2, 19, 30, 23, 0, 26], [44, 16, 21, 42, 19, 26, 41, 23, 48, 29, 38, 18, 35, 36, 11, 8, 28, 12, 2, 40, 43, 24, 0, 30, 5], [65, 16, 9, 4, 86, 14, 35, 40, 48, 28, 70, 58, 36, 33, 18, 34, 74, 67, 37, 81, 87, 62, 76, 53, 64, 11, 25, 69, 84, 21, 72, 82, 59, 55, 46, 29, 47, 88, 20, 12, 0, 52, 24, 75, 77, 92, 66]]","[6, 4, 5, 2, 3, 1]"
0,17,"(0.25, 72)","[[3, 2, 11, 10], [28, 11, 8, 21, 29, 37, 18, 32, 34, 23], [21, 19, 29, 11, 18, 34, 36, 33, 38, 27, 8], [45, 38, 16, 29, 21, 37, 40, 36, 42, 33, 34, 11], [44, 16, 21, 42, 19, 26, 41, 23, 48, 29, 38, 18, 35], [65, 16, 9, 4, 86, 14, 35, 40, 48, 28, 70, 58, 36, 33, 18, 34, 74, 67, 37, 81, 87, 62]]","[6, 4, 5, 2, 3, 1]"
0,17,"(0.125, 36)","[[3, 2], [28, 11, 8, 21, 29], [21, 19, 29, 11, 18], [45, 38, 16, 29, 21, 37], [44, 16, 21, 42, 19, 26], [65, 16, 9, 4, 86, 14, 35, 40, 48, 28, 70, 58]]","[6, 4, 5, 2, 3, 1]"
0,18,"(0.5, 144)","[[15, 6, 0, 4, 7, 13, 12, 16, 9], [32, 37, 29, 7, 13, 26, 25, 27, 18, 0, 35, 34, 12, 16, 6, 14, 31, 9, 3], [16, 37, 7, 35, 41, 30, 31, 26, 39, 28, 25, 12, 32, 15, 22, 18, 0, 38, 13, 6, 14], [33, 40, 27, 22, 23, 26, 28, 32, 38, 7, 44, 39, 29, 16, 12, 45, 31, 15, 20, 35, 25, 30, 0], [43, 16, 26, 30, 20, 49, 31, 48, 35, 41, 12, 29, 23, 45, 7, 28, 37, 25, 33, 15, 22, 38, 27, 32, 0], [86, 37, 51, 83, 0, 74, 84, 12, 2, 20, 1, 40, 4, 23, 6, 54, 77, 87, 47, 16, 45, 57, 39, 30, 7, 60, 33, 76, 48, 91, 71, 43, 72, 61, 56, 27, 32, 79, 52, 38, 44, 26, 41, 53, 35, 78, 88]]","[6, 4, 5, 2, 3, 1]"
0,18,"(0.25, 72)","[[15, 6, 0, 4], [32, 37, 29, 7, 13, 26, 25, 27, 18, 0], [16, 37, 7, 35, 41, 30, 31, 26, 39, 28, 25], [33, 40, 27, 22, 23, 26, 28, 32, 38, 7, 44, 39], [43, 16, 26, 30, 20, 49, 31, 48, 35, 41, 12, 29, 23], [86, 37, 51, 83, 0, 74, 84, 12, 2, 20, 1, 40, 4, 23, 6, 54, 77, 87, 47, 16, 45, 57]]","[6, 4, 5, 2, 3, 1]"
0,18,"(0.125, 36)","[[15, 6], [32, 37, 29, 7, 13], [16, 37, 7, 35, 41], [33, 40, 27, 22, 23, 26], [43, 16, 26, 30, 20, 49], [86, 37, 51, 83, 0, 74, 84, 12, 2, 20, 1, 40]]","[6, 4, 5, 2, 3, 1]"
0,19,"(0.5, 144)","[[11, 0, 12, 7, 1, 15, 9, 6, 13], [13, 26, 0, 6, 8, 3, 21, 37, 14, 27, 17, 23, 28, 4, 35, 11, 9, 33, 20], [14, 25, 13, 21, 41, 6, 39, 1, 0, 32, 27, 8, 17, 20, 3, 30, 36, 23, 33, 4, 37], [32, 18, 25, 13, 23, 30, 42, 37, 26, 6, 24, 1, 0, 14, 35, 12, 8, 3, 39, 20, 17, 28, 36], [24, 23, 35, 30, 26, 20, 18, 43, 37, 48, 13, 36, 14, 1, 12, 6, 49, 0, 45, 27, 8, 3, 28, 42, 25], [69, 90, 78, 79, 38, 14, 43, 47, 89, 44, 77, 63, 64, 68, 18, 42, 67, 33, 92, 46, 16, 30, 81, 85, 6, 2, 84, 86, 58, 8, 1, 13, 7, 24, 48, 37, 3, 21, 26, 23, 82, 72, 88, 70, 41, 0, 36]]","[6, 4, 5, 2, 3, 1]"
0,19,"(0.25, 72)","[[11, 0, 12, 7], [13, 26, 0, 6, 8, 3, 21, 37, 14, 27], [14, 25, 13, 21, 41, 6, 39, 1, 0, 32, 27], [32, 18, 25, 13, 23, 30, 42, 37, 26, 6, 24, 1], [24, 23, 35, 30, 26, 20, 18, 43, 37, 48, 13, 36, 14], [69, 90, 78, 79, 38, 14, 43, 47, 89, 44, 77, 63, 64, 68, 18, 42, 67, 33, 92, 46, 16, 30]]","[6, 4, 5, 2, 3, 1]"
0,19,"(0.125, 36)","[[11, 0], [13, 26, 0, 6, 8], [14, 25, 13, 21, 41], [32, 18, 25, 13, 23, 30], [24, 23, 35, 30, 26, 20], [69, 90, 78, 79, 38, 14, 43, 47, 89, 44, 77, 63]]","[6, 4, 5, 2, 3, 1]"
1,0,"(0.5, 144)","[[1, 6, 8, 9, 13, 4, 2, 14, 10], [11, 20, 24, 17, 2, 25, 26, 16, 10, 32, 29, 23, 15, 8, 13, 30, 5], [22, 20, 16, 10, 31, 28, 15, 11, 2, 25, 30, 32, 36, 34, 29, 33, 8, 13, 5], [29, 4, 26, 30, 32, 37, 34, 40, 7, 10, 11, 31, 33, 27, 47, 2, 46, 18, 15, 28, 22, 16, 41, 20], [26, 35, 43, 28, 11, 2, 34, 46, 40, 22, 4, 10, 30, 41, 33, 42, 48, 7, 14, 32, 49, 29, 37, 56, 18, 55, 27, 15, 5, 31], [2, 33, 22, 16, 13, 24, 60, 76, 80, 68, 45, 7, 26, 79, 42, 63, 8, 87, 51, 30, 41, 54, 6, 43, 77, 74, 56, 75, 81, 84, 3, 71, 82, 27, 18, 55, 53, 91, 61, 59, 4, 15, 17, 40, 38]]","[6, 4, 5, 2, 3, 1]"
1,0,"(0.25, 72)","[[1, 6, 8, 9], [11, 20, 24, 17, 2, 25, 26, 16], [22, 20, 16, 10, 31, 28, 15, 11, 2], [29, 4, 26, 30, 32, 37, 34, 40, 7, 10, 11, 31], [26, 35, 43, 28, 11, 2, 34, 46, 40, 22, 4, 10, 30, 41, 33], [2, 33, 22, 16, 13, 24, 60, 76, 80, 68, 45, 7, 26, 79, 42, 63, 8, 87, 51, 30, 41, 54, 6, 43]]","[6, 4, 5, 2, 3, 1]"
1,0,"(0.125, 36)","[[1, 6], [11, 20, 24, 17], [22, 20, 16, 10, 31], [29, 4, 26, 30, 32, 37], [26, 35, 43, 28, 11, 2, 34], [2, 33, 22, 16, 13, 24, 60, 76, 80, 68, 45, 7]]","[6, 4, 5, 2, 3, 1]"
1,1,"(0.5, 144)","[[3, 13, 7, 2, 6, 10, 4, 1, 14], [14, 19, 3, 27, 31, 26, 20, 25, 24, 30, 17, 22, 4, 2, 21, 23, 10], [2, 29, 3, 22, 25, 27, 21, 35, 19, 24, 30, 17, 28, 34, 31, 26, 4, 14, 10], [33, 23, 38, 36, 2, 3, 31, 26, 44, 27, 28, 47, 21, 34, 19, 40, 35, 24, 22, 13, 39, 17, 46, 4], [49, 2, 35, 47, 39, 34, 38, 19, 21, 52, 44, 3, 36, 40, 24, 10, 51, 26, 55, 30, 41, 48, 27, 46, 57, 31, 13, 22, 50, 32], [59, 73, 44, 56, 74, 81, 84, 53, 54, 39, 40, 31, 80, 27, 38, 55, 10, 2, 91, 89, 48, 19, 86, 36, 33, 32, 46, 67, 65, 52, 35, 41, 70, 23, 34, 78, 45, 60, 15, 87, 83, 26, 90, 43, 62]]","[6, 4, 5, 2, 3, 1]"
1,1,"(0.25, 72)","[[3, 13, 7, 2], [14, 19, 3, 27, 31, 26, 20, 25], [2, 29, 3, 22, 25, 27, 21, 35, 19], [33, 23, 38, 36, 2, 3, 31, 26, 44, 27, 28, 47], [49, 2, 35, 47, 39, 34, 38, 19, 21, 52, 44, 3, 36, 40, 24], [59, 73, 44, 56, 74, 81, 84, 53, 54, 39, 40, 31, 80, 27, 38, 55, 10, 2, 91, 89, 48, 19, 86, 36]]","[6, 4, 5, 2, 3, 1]"
1,1,"(0.125, 36)","[[3, 13], [14, 19, 3, 27], [2, 29, 3, 22, 25], [33, 23, 38, 36, 2, 3], [49, 2, 35, 47, 39, 34, 38], [59, 73, 44, 56, 74, 81, 84, 53, 54, 39, 40, 31]]","[6, 4, 5, 2, 3, 1]"
1,2,"(0.5, 144)","[[12, 4, 5, 0, 9, 3, 1, 10, 7], [31, 14, 23, 9, 25, 20, 0, 19, 12, 1, 16, 27, 29, 21, 10, 4, 6], [13, 14, 29, 31, 16, 9, 33, 0, 34, 25, 12, 1, 28, 19, 26, 23, 27, 10, 4], [23, 12, 42, 16, 35, 43, 46, 13, 14, 0, 2, 9, 17, 30, 25, 44, 29, 27, 1, 24, 33, 38, 19, 36], [46, 29, 35, 56, 23, 48, 28, 0, 30, 1, 54, 53, 9, 10, 13, 27, 55, 36, 49, 17, 57, 32, 52, 12, 44, 42, 16, 2, 25, 19], [56, 21, 35, 2, 23, 13, 16, 14, 71, 84, 77, 76, 0, 30, 3, 29, 25, 36, 91, 11, 28, 27, 5, 65, 80, 70, 60, 1, 18, 24, 89, 69, 55, 6, 57, 83, 10, 62, 48, 87, 44, 32, 19, 59, 53]]","[6, 4, 5, 2, 3, 1]"
1,2,"(0.25, 72)","[[12, 4, 5, 0], [31, 14, 23, 9, 25, 20, 0, 19], [13, 14, 29, 31, 16, 9, 33, 0, 34], [23, 12, 42, 16, 35, 43, 46, 13, 14, 0, 2, 9], [46, 29, 35, 56, 23, 48, 28, 0, 30, 1, 54, 53, 9, 10, 13], [56, 21, 35, 2, 23, 13, 16, 14, 71, 84, 77, 76, 0, 30, 3, 29, 25, 36, 91, 11, 28, 27, 5, 65]]","[6, 4, 5, 2, 3, 1]"
1,2,"(0.125, 36)","[[12, 4], [31, 14, 23, 9], [13, 14, 29, 31, 16], [23, 12, 42, 16, 35, 43], [46, 29, 35, 56, 23, 48, 28], [56, 21, 35, 2, 23, 13, 16, 14, 71, 84, 77, 76]]","[6, 4, 5, 2, 3, 1]"
1,3,"(0.5, 144)","[[16, 6, 4, 7, 14, 1, 11, 2, 13], [4, 17, 15, 23, 31, 5, 22, 30, 13, 18, 2, 20, 16, 1, 26, 28, 14], [4, 26, 18, 22, 17, 36, 15, 28, 13, 34, 5, 27, 35, 1, 30, 16, 2, 14, 7], [12, 38, 9, 45, 31, 28, 13, 46, 43, 6, 36, 23, 37, 18, 4, 25, 16, 15, 30, 11, 7, 39, 27, 34], [47, 18, 56, 13, 37, 23, 6, 28, 12, 33, 25, 31, 44, 4, 35, 9, 52, 54, 30, 58, 45, 16, 15, 50, 11, 27, 7, 57, 48, 34], [68, 58, 90, 9, 70, 45, 55, 52, 85, 84, 78, 25, 31, 73, 67, 6, 40, 75, 12, 8, 4, 88, 34, 17, 71, 42, 65, 5, 13, 54, 23, 11, 47, 80, 32, 77, 16, 27, 35, 36, 82, 53, 69, 61, 46]]","[6, 4, 5, 2, 3, 1]"
1,3,"(0.25, 72)","[[16, 6, 4, 7], [4, 17, 15, 23, 31, 5, 22, 30], [4, 26, 18, 22, 17, 36, 15, 28, 13], [12, 38, 9, 45, 31, 28, 13, 46, 43, 6, 36, 23], [47, 18, 56, 13, 37, 23, 6, 28, 12, 33, 25, 31, 44, 4, 35], [68, 58, 90, 9, 70, 45, 55, 52, 85, 84, 78, 25, 31, 73, 67, 6, 40, 75, 12, 8, 4, 88, 34, 17]]","[6, 4, 5, 2, 3, 1]"
1,3,"(0.125, 36)","[[16, 6], [4, 17, 15, 23], [4, 26, 18, 22, 17], [12, 38, 9, 45, 31, 28], [47, 18, 56, 13, 37, 23, 6], [68, 58, 90, 9, 70, 45, 55, 52, 85, 84, 78, 25]]","[6, 4, 5, 2, 3, 1]"
1,4,"(0.5, 144)","[[10, 3, 9, 4, 0, 13, 6, 16, 11], [16, 21, 14, 31, 15, 19, 11, 2, 22, 17, 20, 26, 24, 32, 25, 0, 3], [31, 16, 14, 22, 19, 17, 29, 11, 35, 21, 36, 2, 24, 15, 30, 20, 32, 0, 3], [6, 47, 11, 4, 12, 31, 7, 25, 44, 18, 22, 28, 33, 15, 16, 27, 37, 20, 24, 45, 13, 10, 19, 29], [4, 20, 56, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14, 37, 26, 16, 17, 22, 33, 15, 29, 18, 41, 27, 31, 54, 13, 10, 19], [13, 68, 35, 10, 53, 80, 47, 89, 62, 14, 27, 54, 88, 26, 75, 20, 24, 77, 73, 48, 39, 5, 64, 29, 37, 4, 63, 61, 16, 19, 70, 79, 18, 43, 7, 6, 41, 11, 78, 22, 65, 60, 12, 84, 25]]","[6, 4, 5, 2, 3, 1]"
1,4,"(0.25, 72)","[[10, 3, 9, 4], [16, 21, 14, 31, 15, 19, 11, 2], [31, 16, 14, 22, 19, 17, 29, 11, 35], [6, 47, 11, 4, 12, 31, 7, 25, 44, 18, 22, 28], [4, 20, 56, 24, 12, 28, 35, 32, 6, 43, 7, 25, 11, 14, 37], [13, 68, 35, 10, 53, 80, 47, 89, 62, 14, 27, 54, 88, 26, 75, 20, 24, 77, 73, 48, 39, 5, 64, 29]]","[6, 4, 5, 2, 3, 1]"
1,4,"(0.125, 36)","[[10, 3], [16, 21, 14, 31], [31, 16, 14, 22, 19], [6, 47, 11, 4, 12, 31], [4, 20, 56, 24, 12, 28, 35], [13, 68, 35, 10, 53, 80, 47, 89, 62, 14, 27, 54]]","[6, 4, 5, 2, 3, 1]"
1,5,"(0.5, 144)","[[5, 1, 10, 2, 11, 16, 12, 7, 4], [10, 18, 3, 5, 25, 21, 13, 26, 2, 30, 24, 1, 32, 19, 11, 0, 20], [32, 18, 3, 19, 22, 5, 0, 23, 20, 10, 33, 2, 6, 31, 36, 24, 1, 11, 13], [29, 32, 6, 17, 19, 26, 2, 42, 3, 45, 4, 31, 0, 25, 5, 46, 33, 41, 24, 28, 21, 23, 10, 43], [31, 42, 34, 51, 55, 19, 43, 26, 23, 28, 21, 44, 3, 17, 6, 40, 2, 29, 58, 24, 4, 25, 0, 5, 57, 41, 45, 33, 37, 50], [40, 37, 52, 74, 54, 20, 10, 49, 34, 28, 50, 32, 17, 22, 23, 24, 12, 64, 87, 43, 35, 13, 55, 66, 56, 83, 6, 71, 26, 79, 90, 63, 48, 21, 25, 33, 29, 39, 14, 57, 42, 68, 3, 11, 88]]","[6, 4, 5, 2, 3, 1]"
1,5,"(0.25, 72)","[[5, 1, 10, 2], [10, 18, 3, 5, 25, 21, 13, 26], [32, 18, 3, 19, 22, 5, 0, 23, 20], [29, 32, 6, 17, 19, 26, 2, 42, 3, 45, 4, 31], [31, 42, 34, 51, 55, 19, 43, 26, 23, 28, 21, 44, 3, 17, 6], [40, 37, 52, 74, 54, 20, 10, 49, 34, 28, 50, 32, 17, 22, 23, 24, 12, 64, 87, 43, 35, 13, 55, 66]]","[6, 4, 5, 2, 3, 1]"
1,5,"(0.125, 36)","[[5, 1], [10, 18, 3, 5], [32, 18, 3, 19, 22], [29, 32, 6, 17, 19, 26], [31, 42, 34, 51, 55, 19, 43], [40, 37, 52, 74, 54, 20, 10, 49, 34, 28, 50, 32]]","[6, 4, 5, 2, 3, 1]"
1,6,"(0.5, 144)","[[13, 11, 6, 7, 2, 8, 5, 14, 1], [7, 17, 22, 0, 29, 31, 30, 25, 6, 5, 21, 24, 18, 2, 8, 19, 4], [28, 7, 3, 22, 0, 19, 21, 34, 17, 26, 32, 6, 35, 36, 27, 5, 18, 23, 2], [47, 39, 37, 23, 7, 0, 6, 32, 14, 30, 46, 24, 19, 3, 40, 28, 41, 29, 34, 17, 21, 36, 38, 18], [0, 24, 39, 30, 32, 38, 48, 57, 46, 3, 29, 58, 6, 36, 41, 7, 14, 23, 28, 19, 21, 56, 50, 51, 43, 17, 37, 34, 47, 18], [55, 20, 23, 30, 0, 38, 37, 64, 39, 59, 17, 90, 61, 34, 51, 44, 83, 85, 54, 13, 76, 78, 74, 16, 9, 45, 52, 27, 47, 29, 32, 53, 70, 67, 12, 82, 46, 36, 7, 48, 24, 41, 22, 35, 18]]","[6, 4, 5, 2, 3, 1]"
1,6,"(0.25, 72)","[[13, 11, 6, 7], [7, 17, 22, 0, 29, 31, 30, 25], [28, 7, 3, 22, 0, 19, 21, 34, 17], [47, 39, 37, 23, 7, 0, 6, 32, 14, 30, 46, 24], [0, 24, 39, 30, 32, 38, 48, 57, 46, 3, 29, 58, 6, 36, 41], [55, 20, 23, 30, 0, 38, 37, 64, 39, 59, 17, 90, 61, 34, 51, 44, 83, 85, 54, 13, 76, 78, 74, 16]]","[6, 4, 5, 2, 3, 1]"
1,6,"(0.125, 36)","[[13, 11], [7, 17, 22, 0], [28, 7, 3, 22, 0], [47, 39, 37, 23, 7, 0], [0, 24, 39, 30, 32, 38, 48], [55, 20, 23, 30, 0, 38, 37, 64, 39, 59, 17, 90]]","[6, 4, 5, 2, 3, 1]"
1,7,"(0.5, 144)","[[13, 11, 16, 8, 5, 2, 1, 0, 14], [2, 28, 1, 9, 13, 5, 20, 16, 29, 17, 21, 11, 15, 12, 18, 0, 32], [33, 2, 24, 1, 18, 13, 9, 15, 22, 5, 34, 20, 27, 17, 11, 0, 12, 21, 16], [13, 15, 22, 36, 40, 24, 1, 20, 10, 34, 29, 44, 32, 18, 17, 33, 27, 41, 9, 2, 30, 16, 21, 5], [31, 20, 46, 17, 10, 44, 34, 15, 21, 30, 37, 45, 12, 13, 27, 18, 32, 1, 16, 35, 43, 22, 55, 48, 29, 50, 40, 36, 49, 9], [18, 22, 82, 58, 37, 15, 78, 43, 66, 62, 13, 20, 69, 12, 36, 65, 11, 27, 2, 17, 52, 5, 26, 89, 30, 91, 33, 81, 64, 49, 54, 21, 32, 41, 79, 40, 45, 50, 10, 51, 76, 28, 29, 31, 16]]","[6, 4, 5, 2, 3, 1]"
1,7,"(0.25, 72)","[[13, 11, 16, 8], [2, 28, 1, 9, 13, 5, 20, 16], [33, 2, 24, 1, 18, 13, 9, 15, 22], [13, 15, 22, 36, 40, 24, 1, 20, 10, 34, 29, 44], [31, 20, 46, 17, 10, 44, 34, 15, 21, 30, 37, 45, 12, 13, 27], [18, 22, 82, 58, 37, 15, 78, 43, 66, 62, 13, 20, 69, 12, 36, 65, 11, 27, 2, 17, 52, 5, 26, 89]]","[6, 4, 5, 2, 3, 1]"
1,7,"(0.125, 36)","[[13, 11], [2, 28, 1, 9], [33, 2, 24, 1, 18], [13, 15, 22, 36, 40, 24], [31, 20, 46, 17, 10, 44, 34], [18, 22, 82, 58, 37, 15, 78, 43, 66, 62, 13, 20]]","[6, 4, 5, 2, 3, 1]"
1,8,"(0.5, 144)","[[6, 13, 2, 14, 15, 12, 0, 7, 11], [28, 0, 7, 18, 15, 4, 32, 1, 24, 6, 31, 11, 2, 14, 23, 29, 22], [0, 35, 33, 11, 29, 1, 25, 23, 7, 24, 34, 4, 36, 27, 30, 22, 6, 14, 18], [42, 47, 34, 22, 43, 23, 17, 0, 16, 25, 32, 12, 11, 1, 31, 36, 44, 46, 30, 2, 37, 38, 7, 28], [1, 16, 36, 56, 23, 28, 32, 58, 12, 51, 39, 38, 30, 31, 47, 33, 0, 46, 24, 52, 43, 57, 22, 25, 55, 11, 17, 37, 54, 35], [3, 1, 87, 89, 12, 80, 50, 58, 19, 11, 35, 23, 90, 52, 29, 30, 33, 32, 16, 71, 41, 24, 86, 39, 34, 47, 44, 6, 64, 82, 65, 40, 54, 75, 66, 4, 73, 25, 36, 62, 55, 38, 2, 7, 0]]","[6, 4, 5, 2, 3, 1]"
1,8,"(0.25, 72)","[[6, 13, 2, 14], [28, 0, 7, 18, 15, 4, 32, 1], [0, 35, 33, 11, 29, 1, 25, 23, 7], [42, 47, 34, 22, 43, 23, 17, 0, 16, 25, 32, 12], [1, 16, 36, 56, 23, 28, 32, 58, 12, 51, 39, 38, 30, 31, 47], [3, 1, 87, 89, 12, 80, 50, 58, 19, 11, 35, 23, 90, 52, 29, 30, 33, 32, 16, 71, 41, 24, 86, 39]]","[6, 4, 5, 2, 3, 1]"
1,8,"(0.125, 36)","[[6, 13], [28, 0, 7, 18], [0, 35, 33, 11, 29], [42, 47, 34, 22, 43, 23], [1, 16, 36, 56, 23, 28, 32], [3, 1, 87, 89, 12, 80, 50, 58, 19, 11, 35, 23]]","[6, 4, 5, 2, 3, 1]"
1,9,"(0.5, 144)","[[15, 2, 7, 0, 14, 9, 13, 3, 5], [4, 19, 9, 13, 11, 5, 7, 3, 16, 23, 18, 6, 2, 15, 32, 12, 31], [19, 17, 32, 4, 13, 2, 23, 15, 16, 21, 33, 20, 8, 30, 9, 7, 6, 5, 11], [20, 42, 7, 38, 15, 32, 39, 26, 4, 25, 2, 14, 35, 36, 34, 21, 41, 30, 13, 8, 17, 16, 9, 23], [34, 14, 6, 7, 36, 2, 42, 37, 23, 46, 31, 20, 44, 17, 5, 15, 21, 48, 43, 45, 3, 4, 8, 51, 25, 39, 30, 41, 32, 38], [6, 46, 26, 76, 28, 38, 61, 3, 20, 45, 86, 70, 71, 67, 42, 25, 41, 21, 31, 39, 23, 66, 36, 17, 43, 55, 68, 77, 14, 32, 75, 88, 2, 15, 7, 81, 27, 34, 73, 51, 8, 48, 57, 30, 69]]","[6, 4, 5, 2, 3, 1]"
1,9,"(0.25, 72)","[[15, 2, 7, 0], [4, 19, 9, 13, 11, 5, 7, 3], [19, 17, 32, 4, 13, 2, 23, 15, 16], [20, 42, 7, 38, 15, 32, 39, 26, 4, 25, 2, 14], [34, 14, 6, 7, 36, 2, 42, 37, 23, 46, 31, 20, 44, 17, 5], [6, 46, 26, 76, 28, 38, 61, 3, 20, 45, 86, 70, 71, 67, 42, 25, 41, 21, 31, 39, 23, 66, 36, 17]]","[6, 4, 5, 2, 3, 1]"
1,9,"(0.125, 36)","[[15, 2], [4, 19, 9, 13], [19, 17, 32, 4, 13], [20, 42, 7, 38, 15, 32], [34, 14, 6, 7, 36, 2, 42], [6, 46, 26, 76, 28, 38, 61, 3, 20, 45, 86, 70]]","[6, 4, 5, 2, 3, 1]"
1,10,"(0.5, 144)","[[5, 3, 14, 7, 6, 8, 10, 2, 12], [21, 7, 5, 2, 3, 22, 13, 24, 12, 1, 20, 14, 19, 6, 11, 31, 18], [24, 32, 2, 12, 7, 5, 33, 3, 13, 18, 14, 1, 23, 20, 22, 6, 11, 35, 21], [35, 23, 42, 40, 45, 20, 3, 30, 7, 6, 37, 2, 38, 32, 10, 21, 34, 27, 18, 31, 1, 12, 33, 43], [31, 3, 38, 27, 21, 17, 46, 2, 23, 26, 35, 39, 20, 37, 7, 6, 45, 56, 47, 10, 44, 54, 18, 4, 1, 12, 30, 22, 53, 32], [39, 56, 3, 34, 19, 55, 35, 61, 43, 89, 38, 26, 1, 50, 83, 14, 84, 59, 47, 41, 52, 21, 6, 70, 58, 75, 86, 2, 63, 66, 48, 37, 78, 42, 4, 5, 45, 32, 20, 77, 53, 44, 46, 17, 85]]","[6, 4, 5, 2, 3, 1]"
1,10,"(0.25, 72)","[[5, 3, 14, 7], [21, 7, 5, 2, 3, 22, 13, 24], [24, 32, 2, 12, 7, 5, 33, 3, 13], [35, 23, 42, 40, 45, 20, 3, 30, 7, 6, 37, 2], [31, 3, 38, 27, 21, 17, 46, 2, 23, 26, 35, 39, 20, 37, 7], [39, 56, 3, 34, 19, 55, 35, 61, 43, 89, 38, 26, 1, 50, 83, 14, 84, 59, 47, 41, 52, 21, 6, 70]]","[6, 4, 5, 2, 3, 1]"
1,10,"(0.125, 36)","[[5, 3], [21, 7, 5, 2], [24, 32, 2, 12, 7], [35, 23, 42, 40, 45, 20], [31, 3, 38, 27, 21, 17, 46], [39, 56, 3, 34, 19, 55, 35, 61, 43, 89, 38, 26]]","[6, 4, 5, 2, 3, 1]"
1,11,"(0.5, 144)","[[9, 3, 6, 15, 10, 0, 4, 5, 8], [8, 6, 15, 9, 14, 19, 3, 22, 20, 29, 11, 5, 10, 24, 28, 2, 4], [15, 9, 34, 23, 20, 14, 6, 3, 19, 33, 8, 11, 28, 21, 29, 36, 5, 10, 30], [2, 36, 35, 22, 8, 14, 46, 41, 30, 43, 31, 9, 29, 45, 37, 23, 15, 0, 19, 39, 11, 6, 3, 26], [38, 21, 43, 42, 19, 40, 9, 46, 2, 47, 54, 5, 52, 22, 57, 8, 58, 26, 51, 14, 41, 39, 30, 31, 23, 35, 15, 0, 29, 50], [78, 47, 22, 61, 58, 51, 68, 28, 29, 85, 75, 72, 52, 36, 16, 73, 50, 6, 38, 86, 21, 49, 20, 56, 39, 84, 2, 11, 9, 30, 54, 69, 42, 41, 65, 18, 62, 26, 91, 19, 60, 79, 46, 77, 83]]","[6, 4, 5, 2, 3, 1]"
1,11,"(0.25, 72)","[[9, 3, 6, 15], [8, 6, 15, 9, 14, 19, 3, 22], [15, 9, 34, 23, 20, 14, 6, 3, 19], [2, 36, 35, 22, 8, 14, 46, 41, 30, 43, 31, 9], [38, 21, 43, 42, 19, 40, 9, 46, 2, 47, 54, 5, 52, 22, 57], [78, 47, 22, 61, 58, 51, 68, 28, 29, 85, 75, 72, 52, 36, 16, 73, 50, 6, 38, 86, 21, 49, 20, 56]]","[6, 4, 5, 2, 3, 1]"
1,11,"(0.125, 36)","[[9, 3], [8, 6, 15, 9], [15, 9, 34, 23, 20], [2, 36, 35, 22, 8, 14], [38, 21, 43, 42, 19, 40, 9], [78, 47, 22, 61, 58, 51, 68, 28, 29, 85, 75, 72]]","[6, 4, 5, 2, 3, 1]"
